filename,width,height,class,xmin,ymin,xmax,ymax
1125.png,1200,800,trash,725,161,1160,427
1125.png,1200,800,paper,0,482,512,866
1125.png,1200,800,plastic,730,400,1242,670
1393.png,1200,800,trash,131,62,520,378
1393.png,1200,800,plastic,708,122,1220,506
1393.png,1200,800,paper,0,400,463,775
1393.png,1200,800,metal,749,434,1261,818
485.png,1200,800,cardboard,0,0,512,384
485.png,1200,800,glass,637,102,1062,407
485.png,1200,800,paper,91,411,467,776
485.png,1200,800,metal,695,400,1207,784
1390.png,1200,800,glass,0,6,402,379
1390.png,1200,800,cardboard,600,0,1112,384
1390.png,1200,800,paper,0,400,463,775
1390.png,1200,800,trash,732,462,1120,778
292.png,1200,800,trash,55,22,519,367
292.png,1200,800,glass,745,65,1257,449
292.png,1200,800,plastic,185,447,566,831
292.png,1200,800,cardboard,682,469,1061,760
398.png,1200,800,cardboard,0,0,512,384
398.png,1200,800,plastic,731,0,1243,384
398.png,1200,800,paper,13,431,506,786
398.png,1200,800,glass,779,410,1136,743
466.png,1200,800,glass,131,21,643,405
466.png,1200,800,cardboard,600,0,1112,384
466.png,1200,800,metal,7,426,519,810
466.png,1200,800,plastic,735,486,1166,761
1065.png,1200,800,paper,52,43,509,395
1065.png,1200,800,plastic,712,21,1141,354
1065.png,1200,800,trash,0,400,512,762
1065.png,1200,800,cardboard,600,400,1112,784
317.png,1200,800,glass,128,117,527,501
317.png,1200,800,trash,703,0,1068,384
317.png,1200,800,metal,0,478,296,813
317.png,1200,800,plastic,670,451,980,724
529.png,1200,800,trash,130,74,488,383
529.png,1200,800,cardboard,728,18,1209,402
529.png,1200,800,glass,169,400,681,651
529.png,1200,800,metal,802,513,1116,741
1348.png,1200,800,paper,0,0,512,384
1348.png,1200,800,trash,760,37,1167,325
1348.png,1200,800,plastic,146,416,576,772
1348.png,1200,800,metal,663,520,1102,835
1228.png,1200,800,plastic,0,0,379,384
1228.png,1200,800,metal,623,86,1135,470
1228.png,1200,800,paper,0,473,451,857
1228.png,1200,800,trash,747,400,1254,721
584.png,1200,800,metal,193,134,481,354
584.png,1200,800,cardboard,644,50,1109,395
584.png,1200,800,paper,0,408,512,764
584.png,1200,800,trash,775,526,1208,887
940.png,1200,800,cardboard,0,0,512,384
940.png,1200,800,glass,600,0,1112,384
940.png,1200,800,trash,139,538,495,807
940.png,1200,800,paper,600,400,1112,784
616.png,1200,800,glass,13,104,506,419
616.png,1200,800,plastic,797,92,1205,402
616.png,1200,800,metal,198,508,710,892
616.png,1200,800,cardboard,600,505,1112,889
1324.png,1200,800,cardboard,0,0,512,384
1324.png,1200,800,metal,600,34,987,393
1324.png,1200,800,glass,200,403,662,787
1324.png,1200,800,trash,676,485,1079,722
934.png,1200,800,trash,139,138,495,407
934.png,1200,800,cardboard,600,0,1112,384
934.png,1200,800,glass,0,400,512,784
934.png,1200,800,metal,674,537,1089,868
704.png,1200,800,trash,93,32,605,416
704.png,1200,800,paper,701,0,1124,384
704.png,1200,800,metal,105,400,593,770
704.png,1200,800,cardboard,743,510,1083,755
71.png,1200,800,cardboard,0,58,512,380
71.png,1200,800,plastic,743,23,1195,345
71.png,1200,800,trash,206,469,577,780
71.png,1200,800,metal,741,472,1068,767
219.png,1200,800,plastic,69,41,482,325
219.png,1200,800,paper,625,0,1055,384
219.png,1200,800,glass,51,400,563,784
219.png,1200,800,trash,651,400,1107,784
469.png,1200,800,trash,129,38,480,335
469.png,1200,800,metal,607,26,1119,410
469.png,1200,800,cardboard,0,400,512,784
469.png,1200,800,glass,731,421,1243,805
1432.png,1200,800,glass,0,23,512,320
1432.png,1200,800,cardboard,600,0,1112,384
1432.png,1200,800,trash,200,455,555,756
1432.png,1200,800,plastic,767,438,1166,822
681.png,1200,800,paper,0,66,476,415
681.png,1200,800,glass,695,0,1207,321
681.png,1200,800,trash,239,457,596,813
681.png,1200,800,metal,778,486,1242,870
974.png,1200,800,paper,0,0,452,384
974.png,1200,800,cardboard,600,0,1112,384
974.png,1200,800,metal,138,472,569,829
974.png,1200,800,trash,612,400,1068,784
755.png,1200,800,paper,9,50,397,415
755.png,1200,800,metal,775,78,1195,395
755.png,1200,800,cardboard,0,400,512,784
755.png,1200,800,glass,600,541,1112,828
1366.png,1200,800,glass,23,31,535,373
1366.png,1200,800,plastic,600,78,1112,462
1366.png,1200,800,metal,225,558,737,942
1366.png,1200,800,cardboard,600,400,1112,784
1016.png,1200,800,cardboard,0,0,512,384
1016.png,1200,800,trash,722,64,1095,391
1016.png,1200,800,plastic,63,524,522,806
1016.png,1200,800,metal,853,444,1365,828
470.png,1200,800,cardboard,0,0,512,384
470.png,1200,800,metal,607,26,1119,410
470.png,1200,800,paper,42,512,455,896
470.png,1200,800,glass,731,421,1243,805
1290.png,1200,800,paper,0,164,512,548
1290.png,1200,800,cardboard,600,0,981,384
1290.png,1200,800,plastic,0,448,512,832
1290.png,1200,800,trash,790,467,1183,779
210.png,1200,800,plastic,0,139,453,523
210.png,1200,800,paper,764,0,1056,384
210.png,1200,800,trash,157,452,576,795
210.png,1200,800,cardboard,600,400,1112,784
1274.png,1200,800,trash,66,90,395,448
1274.png,1200,800,metal,747,114,1051,385
1274.png,1200,800,paper,0,514,512,898
1274.png,1200,800,cardboard,600,400,1112,784
902.png,1200,800,metal,177,0,529,374
902.png,1200,800,plastic,629,0,1061,302
902.png,1200,800,glass,118,513,621,897
902.png,1200,800,trash,642,400,1148,784
1430.png,1200,800,metal,158,125,554,509
1430.png,1200,800,paper,600,0,1112,384
1430.png,1200,800,cardboard,0,400,512,784
1430.png,1200,800,glass,600,423,1112,720
796.png,1200,800,glass,147,82,606,403
796.png,1200,800,cardboard,600,148,1097,532
796.png,1200,800,plastic,192,507,545,766
796.png,1200,800,metal,657,400,1035,662
305.png,1200,800,glass,152,13,509,386
305.png,1200,800,cardboard,600,0,1112,384
305.png,1200,800,paper,87,400,599,784
305.png,1200,800,metal,721,522,1069,788
265.png,1200,800,glass,96,55,608,439
265.png,1200,800,trash,840,28,1255,349
265.png,1200,800,cardboard,0,400,512,784
265.png,1200,800,paper,600,400,1033,769
211.png,1200,800,plastic,69,41,482,325
211.png,1200,800,glass,651,0,1163,384
211.png,1200,800,cardboard,0,400,512,784
211.png,1200,800,metal,626,400,1004,741
280.png,1200,800,cardboard,77,38,423,374
280.png,1200,800,paper,600,0,1101,384
280.png,1200,800,glass,0,481,407,798
280.png,1200,800,trash,600,404,1108,788
1185.png,1200,800,paper,0,0,512,384
1185.png,1200,800,cardboard,600,0,1112,384
1185.png,1200,800,trash,189,516,608,842
1185.png,1200,800,plastic,718,479,1173,751
64.png,1200,800,cardboard,0,58,512,380
64.png,1200,800,glass,600,0,1072,384
64.png,1200,800,trash,206,469,577,780
64.png,1200,800,metal,741,472,1068,767
1436.png,1200,800,cardboard,0,0,512,384
1436.png,1200,800,metal,758,125,1154,509
1436.png,1200,800,plastic,167,438,566,822
1436.png,1200,800,trash,800,455,1155,756
352.png,1200,800,glass,189,0,583,384
352.png,1200,800,trash,680,7,1081,336
352.png,1200,800,plastic,24,400,536,719
352.png,1200,800,cardboard,600,400,1112,784
1042.png,1200,800,trash,123,81,530,400
1042.png,1200,800,plastic,600,0,1063,384
1042.png,1200,800,glass,62,400,497,586
1042.png,1200,800,cardboard,600,400,1112,784
1045.png,1200,800,trash,123,81,530,400
1045.png,1200,800,cardboard,600,0,1112,384
1045.png,1200,800,glass,62,400,497,586
1045.png,1200,800,paper,641,400,1070,784
308.png,1200,800,glass,152,13,509,386
308.png,1200,800,plastic,730,60,1100,352
308.png,1200,800,paper,87,400,599,784
308.png,1200,800,cardboard,600,400,1112,784
21.png,1200,800,glass,75,73,491,400
21.png,1200,800,paper,627,0,1101,384
21.png,1200,800,trash,109,400,523,743
21.png,1200,800,metal,675,506,1187,890
608.png,1200,800,glass,164,26,613,410
608.png,1200,800,plastic,828,0,1193,260
608.png,1200,800,paper,71,428,509,765
608.png,1200,800,cardboard,600,400,1112,784
131.png,1200,800,metal,0,21,434,405
131.png,1200,800,trash,742,33,1113,367
131.png,1200,800,cardboard,0,400,512,784
131.png,1200,800,plastic,633,504,1098,780
489.png,1200,800,paper,91,11,467,376
489.png,1200,800,glass,637,102,1062,407
489.png,1200,800,plastic,165,461,482,749
489.png,1200,800,trash,677,473,1168,818
713.png,1200,800,paper,0,0,471,312
713.png,1200,800,glass,663,106,1095,382
713.png,1200,800,plastic,180,512,526,772
713.png,1200,800,cardboard,600,444,1112,828
383.png,1200,800,cardboard,0,0,428,285
383.png,1200,800,paper,600,0,1112,384
383.png,1200,800,plastic,181,422,693,806
383.png,1200,800,glass,761,518,1273,902
658.png,1200,800,plastic,127,50,525,367
658.png,1200,800,metal,703,94,1095,478
658.png,1200,800,paper,58,400,485,753
658.png,1200,800,trash,744,465,1101,768
979.png,1200,800,metal,0,51,512,435
979.png,1200,800,trash,686,38,1046,348
979.png,1200,800,glass,0,459,512,697
979.png,1200,800,cardboard,600,400,1112,784
1049.png,1200,800,paper,40,0,470,384
1049.png,1200,800,cardboard,600,0,1112,384
1049.png,1200,800,metal,259,400,771,784
1049.png,1200,800,trash,723,481,1130,800
414.png,1200,800,glass,70,28,582,412
414.png,1200,800,paper,606,0,1044,377
414.png,1200,800,plastic,18,400,463,708
414.png,1200,800,trash,768,501,1096,798
870.png,1200,800,plastic,91,0,591,384
870.png,1200,800,trash,690,0,1186,384
870.png,1200,800,cardboard,0,400,512,784
870.png,1200,800,paper,600,400,1112,784
111.png,1200,800,metal,129,0,544,252
111.png,1200,800,glass,630,40,1095,378
111.png,1200,800,paper,21,400,529,673
111.png,1200,800,trash,600,433,1112,817
462.png,1200,800,plastic,2,140,453,461
462.png,1200,800,paper,649,59,1161,443
462.png,1200,800,cardboard,90,466,475,773
462.png,1200,800,metal,740,496,1144,880
565.png,1200,800,paper,0,0,512,384
565.png,1200,800,glass,786,67,1188,351
565.png,1200,800,trash,68,443,449,820
565.png,1200,800,cardboard,601,424,1108,806
812.png,1200,800,glass,135,0,520,384
812.png,1200,800,plastic,648,28,1105,324
812.png,1200,800,metal,136,446,569,791
812.png,1200,800,trash,600,413,1067,797
270.png,1200,800,trash,239,28,655,349
270.png,1200,800,paper,600,0,1033,369
270.png,1200,800,cardboard,0,400,512,784
270.png,1200,800,plastic,637,400,1094,708
162.png,1200,800,metal,93,104,535,488
162.png,1200,800,cardboard,600,0,1112,384
162.png,1200,800,paper,0,479,512,863
162.png,1200,800,plastic,645,555,1062,839
884.png,1200,800,trash,96,5,489,383
884.png,1200,800,paper,600,79,1069,463
884.png,1200,800,cardboard,0,400,512,784
884.png,1200,800,metal,715,544,1072,810
1496.png,1200,800,plastic,108,131,492,354
1496.png,1200,800,cardboard,600,0,1112,384
1496.png,1200,800,metal,56,400,568,784
1496.png,1200,800,trash,699,400,1157,722
1187.png,1200,800,glass,32,126,368,380
1187.png,1200,800,plastic,617,42,1054,309
1187.png,1200,800,trash,140,456,477,734
1187.png,1200,800,metal,741,400,1253,746
1369.png,1200,800,glass,23,31,535,373
1369.png,1200,800,trash,708,54,1050,426
1369.png,1200,800,metal,225,558,737,942
1369.png,1200,800,cardboard,600,400,1112,784
707.png,1200,800,glass,62,106,495,382
707.png,1200,800,plastic,780,112,1126,372
707.png,1200,800,metal,119,484,627,868
707.png,1200,800,trash,614,429,1070,813
633.png,1200,800,paper,0,0,402,384
633.png,1200,800,plastic,676,83,1188,395
633.png,1200,800,metal,91,400,587,672
633.png,1200,800,glass,664,495,1085,707
828.png,1200,800,glass,112,139,494,420
828.png,1200,800,plastic,686,72,1057,424
828.png,1200,800,metal,97,400,609,784
828.png,1200,800,paper,622,400,1134,784
1217.png,1200,800,plastic,0,0,379,384
1217.png,1200,800,trash,747,0,1254,321
1217.png,1200,800,glass,0,431,450,815
1217.png,1200,800,metal,623,486,1135,870
840.png,1200,800,trash,179,108,568,406
840.png,1200,800,plastic,686,72,1057,424
840.png,1200,800,cardboard,0,400,512,784
840.png,1200,800,paper,622,400,1134,784
875.png,1200,800,metal,114,144,472,410
875.png,1200,800,paper,600,79,1069,463
875.png,1200,800,cardboard,0,400,512,784
875.png,1200,800,glass,766,531,1168,915
506.png,1200,800,plastic,83,0,533,277
506.png,1200,800,cardboard,697,79,1050,413
506.png,1200,800,metal,45,400,557,784
506.png,1200,800,trash,732,476,1125,766
842.png,1200,800,trash,103,44,507,428
842.png,1200,800,plastic,624,0,1047,320
842.png,1200,800,metal,104,460,493,842
842.png,1200,800,glass,618,570,1067,954
1072.png,1200,800,cardboard,0,0,512,384
1072.png,1200,800,plastic,712,1,1224,347
1072.png,1200,800,trash,207,496,575,806
1072.png,1200,800,glass,791,400,1288,784
103.png,1200,800,metal,63,155,575,539
103.png,1200,800,plastic,742,0,1186,302
103.png,1200,800,trash,114,455,535,820
103.png,1200,800,paper,718,514,1095,818
288.png,1200,800,metal,141,141,528,525
288.png,1200,800,paper,696,88,1026,400
288.png,1200,800,glass,145,465,657,849
288.png,1200,800,plastic,785,447,1166,831
865.png,1200,800,paper,0,0,512,384
865.png,1200,800,glass,745,110,1257,473
865.png,1200,800,cardboard,0,400,512,784
865.png,1200,800,trash,690,400,1186,784
841.png,1200,800,plastic,23,0,447,320
841.png,1200,800,metal,705,60,1093,442
841.png,1200,800,cardboard,0,400,512,784
841.png,1200,800,glass,618,570,1067,954
1114.png,1200,800,trash,125,161,560,427
1114.png,1200,800,cardboard,600,0,1112,384
1114.png,1200,800,glass,168,511,534,818
1114.png,1200,800,metal,672,506,1092,819
125.png,1200,800,metal,0,21,434,405
125.png,1200,800,glass,661,74,1126,332
125.png,1200,800,cardboard,0,400,512,784
125.png,1200,800,paper,600,400,1109,784
632.png,1200,800,plastic,76,83,588,395
632.png,1200,800,metal,691,0,1187,272
632.png,1200,800,trash,17,400,496,770
632.png,1200,800,glass,664,495,1085,707
85.png,1200,800,cardboard,88,115,463,460
85.png,1200,800,glass,652,0,1051,331
85.png,1200,800,trash,160,451,475,745
85.png,1200,800,paper,730,525,1039,799
183.png,1200,800,paper,27,57,451,441
183.png,1200,800,glass,687,55,1199,260
183.png,1200,800,plastic,36,481,521,865
183.png,1200,800,metal,631,400,1115,784
1317.png,1200,800,plastic,0,0,512,314
1317.png,1200,800,cardboard,600,0,1112,384
1317.png,1200,800,metal,195,528,500,771
1317.png,1200,800,paper,600,400,1086,784
240.png,1200,800,plastic,106,147,605,531
240.png,1200,800,paper,600,7,1090,356
240.png,1200,800,cardboard,0,400,512,784
240.png,1200,800,trash,689,421,1044,805
118.png,1200,800,paper,21,0,529,273
118.png,1200,800,trash,600,33,1112,417
118.png,1200,800,plastic,147,449,594,799
118.png,1200,800,metal,729,400,1144,652
705.png,1200,800,trash,93,32,605,416
705.png,1200,800,paper,701,0,1124,384
705.png,1200,800,plastic,0,447,512,796
705.png,1200,800,cardboard,743,510,1083,755
439.png,1200,800,glass,61,115,520,412
439.png,1200,800,trash,796,78,1152,381
439.png,1200,800,cardboard,0,400,512,784
439.png,1200,800,metal,757,400,1269,784
962.png,1200,800,trash,12,0,468,384
962.png,1200,800,glass,739,121,1185,429
962.png,1200,800,metal,138,472,569,829
962.png,1200,800,plastic,837,516,1238,800
364.png,1200,800,glass,190,0,629,384
364.png,1200,800,trash,709,23,1162,394
364.png,1200,800,metal,139,455,585,839
364.png,1200,800,cardboard,600,400,1112,784
738.png,1200,800,metal,0,0,399,357
738.png,1200,800,paper,689,92,1080,431
738.png,1200,800,glass,0,400,512,784
738.png,1200,800,plastic,625,448,1097,802
874.png,1200,800,trash,96,5,489,383
874.png,1200,800,glass,766,131,1168,515
874.png,1200,800,metal,114,544,472,810
874.png,1200,800,cardboard,600,400,1112,784
363.png,1200,800,metal,139,55,585,439
363.png,1200,800,plastic,662,70,1121,393
363.png,1200,800,glass,190,400,629,784
363.png,1200,800,paper,674,409,1133,773
1421.png,1200,800,metal,224,152,736,536
1421.png,1200,800,plastic,818,33,1302,339
1421.png,1200,800,cardboard,0,400,423,784
1421.png,1200,800,trash,718,431,1195,773
1320.png,1200,800,plastic,0,0,512,314
1320.png,1200,800,trash,639,0,1115,384
1320.png,1200,800,paper,0,400,486,784
1320.png,1200,800,cardboard,600,400,1112,784
813.png,1200,800,paper,0,0,512,384
813.png,1200,800,glass,735,0,1120,384
813.png,1200,800,plastic,48,428,505,724
813.png,1200,800,metal,736,446,1169,791
513.png,1200,800,metal,0,0,512,384
513.png,1200,800,paper,600,30,1047,414
513.png,1200,800,plastic,133,476,645,860
513.png,1200,800,glass,789,536,1069,766
190.png,1200,800,cardboard,0,0,412,384
190.png,1200,800,trash,675,0,1187,384
190.png,1200,800,paper,27,457,451,841
190.png,1200,800,glass,687,455,1199,660
1406.png,1200,800,metal,122,15,612,390
1406.png,1200,800,cardboard,600,0,1038,384
1406.png,1200,800,plastic,144,492,508,799
1406.png,1200,800,trash,695,457,1207,841
157.png,1200,800,cardboard,0,0,512,384
157.png,1200,800,glass,686,143,1129,437
157.png,1200,800,plastic,45,555,462,839
157.png,1200,800,trash,650,428,1151,745
690.png,1200,800,cardboard,76,0,588,384
690.png,1200,800,plastic,785,41,1227,425
690.png,1200,800,trash,239,457,596,813
690.png,1200,800,paper,600,466,1076,815
238.png,1200,800,plastic,106,147,605,531
238.png,1200,800,paper,600,7,1090,356
238.png,1200,800,metal,0,400,313,710
238.png,1200,800,trash,689,421,1044,805
1198.png,1200,800,plastic,16,42,454,309
1198.png,1200,800,trash,740,56,1077,334
1198.png,1200,800,paper,14,400,526,784
1198.png,1200,800,metal,741,400,1253,746
1498.png,1200,800,paper,68,59,510,379
1498.png,1200,800,metal,656,0,1168,384
1498.png,1200,800,plastic,108,531,492,754
1498.png,1200,800,trash,699,400,1157,722
899.png,1200,800,paper,19,0,531,341
899.png,1200,800,metal,705,85,1062,430
899.png,1200,800,cardboard,0,400,512,784
899.png,1200,800,trash,739,477,1172,763
879.png,1200,800,plastic,157,87,488,340
879.png,1200,800,glass,766,131,1168,515
879.png,1200,800,paper,0,479,469,863
879.png,1200,800,trash,696,405,1089,783
553.png,1200,800,metal,7,188,489,572
553.png,1200,800,plastic,763,147,1095,374
553.png,1200,800,paper,0,450,429,834
553.png,1200,800,trash,752,456,1178,828
82.png,1200,800,glass,52,0,451,331
82.png,1200,800,cardboard,688,115,1063,460
82.png,1200,800,trash,160,451,475,745
82.png,1200,800,plastic,722,487,1126,859
61.png,1200,800,metal,141,71,468,367
61.png,1200,800,glass,600,0,1072,384
61.png,1200,800,cardboard,0,458,512,780
61.png,1200,800,plastic,743,423,1195,745
579.png,1200,800,paper,0,8,512,364
579.png,1200,800,trash,775,126,1208,487
579.png,1200,800,plastic,0,508,508,811
579.png,1200,800,glass,600,400,1112,784
253.png,1200,800,trash,69,0,581,384
253.png,1200,800,plastic,641,35,1105,345
253.png,1200,800,metal,130,583,545,967
253.png,1200,800,paper,609,400,1090,750
1394.png,1200,800,metal,149,34,661,418
1394.png,1200,800,cardboard,600,0,1112,384
1394.png,1200,800,paper,0,400,463,775
1394.png,1200,800,trash,732,462,1120,778
1291.png,1200,800,cardboard,0,0,512,384
1291.png,1200,800,plastic,600,95,1112,479
1291.png,1200,800,glass,57,542,455,815
1291.png,1200,800,metal,648,482,1016,837
764.png,1200,800,trash,82,134,379,461
764.png,1200,800,paper,609,50,997,415
764.png,1200,800,cardboard,0,400,512,784
764.png,1200,800,metal,775,478,1195,795
1050.png,1200,800,cardboard,0,0,512,384
1050.png,1200,800,plastic,600,0,1063,384
1050.png,1200,800,paper,40,400,470,784
1050.png,1200,800,trash,723,481,1130,800
215.png,1200,800,glass,51,0,563,384
215.png,1200,800,paper,625,0,1055,384
215.png,1200,800,cardboard,0,400,512,784
215.png,1200,800,metal,626,400,1004,741
1180.png,1200,800,cardboard,0,0,512,384
1180.png,1200,800,trash,789,116,1208,442
1180.png,1200,800,glass,163,482,564,817
1180.png,1200,800,paper,600,400,1112,784
37.png,1200,800,glass,85,132,513,353
37.png,1200,800,cardboard,725,42,1096,400
37.png,1200,800,plastic,58,453,570,837
37.png,1200,800,trash,645,426,1144,810
666.png,1200,800,trash,113,73,560,446
666.png,1200,800,paper,652,0,1164,384
666.png,1200,800,glass,194,458,606,842
666.png,1200,800,metal,600,400,1046,784
776.png,1200,800,cardboard,0,0,512,384
